r_joint_0,r_joint_1,r_joint_2,r_joint_3,r_joint_4,r_joint_5,r_joint_6,l_joint_0,l_joint_1,l_joint_2,l_joint_3,l_joint_4,l_joint_5,l_joint_6,tray_x,tray_y,tray_z,tray_qx,tray_qy,tray_qz,tray_qw
-0.18961308896541595,0.026401037350296974,0.39823704957962036,0.5289156436920166,-0.429451048374176,-0.7492129802703857,0.6128791570663452,0.32604357600212097,-0.04691990092396736,0.7666779160499573,0.42885062098503113,-0.4330509305000305,-0.3869210481643677,-0.23389972746372223,0.27311503887176514,0.20741672813892365,1.6256333589553833,0.9604984521865845,-0.08507590740919113,-0.04244273900985718,0.26154080033302307
-1.354488492012024,-0.10931093245744705,-0.34346261620521545,1.6595628261566162,-0.7109076976776123,0.18154208362102509,0.7559064030647278,-0.8709309697151184,0.35321933031082153,0.6184528470039368,1.7610193490982056,-1.0189417600631714,-0.2522006630897522,-0.02638935297727585,0.48153001070022583,0.07907366007566452,1.603371500968933,0.9397326111793518,-0.21434643864631653,0.2465055137872696,0.10096191614866257
-1.680644154548645,-0.6728429794311523,0.9642906785011292,1.0213165283203125,1.6707669496536255,0.1753292828798294,-0.7276312112808228,-1.641181230545044,0.5443184971809387,1.0155234336853027,1.844591498374939,0.7288828492164612,-0.5718826055526733,-0.08330736309289932,0.554701566696167,0.018987014889717102,1.9918866157531738,0.9906334280967712,-0.07164497673511505,-0.11615020781755447,-0.004659706726670265
-1.1543923616409302,-0.4090648293495178,0.6554563045501709,0.6404101252555847,-0.5348536968231201,0.011121143586933613,0.08121054619550705,-0.39651158452033997,0.42963850498199463,-0.292928546667099,0.4786050021648407,-1.7313857078552246,-0.7308821082115173,0.36412927508354187,0.483370304107666,0.13383688032627106,1.8005181550979614,0.9511446356773376,-0.23194056749343872,-0.12512484192848206,0.1608452945947647
-0.49925923347473145,0.0768599659204483,0.9452921748161316,1.1988153457641602,1.7218077182769775,-1.0701955556869507,0.10740059614181519,-0.596364438533783,0.17401981353759766,0.6488229632377625,0.4720538258552551,0.9673166275024414,-0.3270620107650757,-0.7646450400352478,0.4374234676361084,0.0563240684568882,1.6504149436950684,0.9699817895889282,0.21961984038352966,0.04106499254703522,-0.09600088745355606
-0.26873067021369934,-0.19018231332302094,0.4749873876571655,1.4017906188964844,0.572258472442627,-0.9104002118110657,0.23705776035785675,-0.09429981559515,0.15777993202209473,-0.12485704571008682,1.169655442237854,0.08475541323423386,-0.9993718266487122,0.35664984583854675,0.3333975076675415,0.006714080460369587,1.5299341678619385,0.9960237741470337,0.0020508693996816874,0.0818048045039177,0.03522113338112831
-0.2385038137435913,-0.024286363273859024,0.8377380967140198,1.1399447917938232,0.8067881464958191,-0.8085089325904846,-0.9253649115562439,-0.5838500261306763,-0.1368963122367859,0.7463281154632568,0.445400208234787,0.7476261258125305,-1.067057728767395,-0.40723928809165955,0.3810025453567505,-0.04362602159380913,1.675406813621521,0.9389951825141907,0.24360691010951996,-0.1236962154507637,-0.2089095115661621
-1.2054554224014282,-0.08890756964683533,-0.7049117684364319,0.5481930375099182,-1.0429643392562866,-0.12931495904922485,1.1320407390594482,-0.8827890157699585,0.2068784087896347,-1.3323123455047607,1.1206905841827393,-0.2922758460044861,-1.1097936630249023,1.3088680505752563,0.4708886742591858,0.029050936922430992,1.8404533863067627,0.911429762840271,-0.2986748218536377,-0.20974087715148926,0.1899944543838501
-1.7224100828170776,-0.23798519372940063,1.2054941654205322,1.1207002401351929,0.6009916663169861,0.2267516553401947,-0.7565857768058777,-1.2065818309783936,0.6064122319221497,0.6925517916679382,1.0860109329223633,-0.42764726281166077,-0.19738252460956573,-0.30189836025238037,0.5109601020812988,0.1769094169139862,1.9996625185012817,0.9580826163291931,-0.07073549181222916,-0.27069517970085144,0.061629921197891235
-1.2784271240234375,0.11742373555898666,0.5954027771949768,1.9468368291854858,0.21307003498077393,-0.5128605365753174,0.2964995503425598,-0.5208531618118286,0.08368852734565735,1.3121529817581177,1.7104113101959229,-0.767130970954895,-0.6368463039398193,-0.8159657120704651,0.4117221534252167,0.13749490678310394,1.5935380458831787,0.9167914390563965,-0.2999442517757416,0.038507021963596344,0.2608528137207031
-1.6683557033538818,-0.346542090177536,0.29842475056648254,2.0546762943267822,-0.667026162147522,-0.3380260467529297,-0.958343505859375,-1.2415217161178589,0.03828516602516174,-0.5723350048065186,1.8830015659332275,-1.319064974784851,-0.7611613273620605,-0.7114510536193848,0.5405855774879456,-0.0001888769184006378,1.8364357948303223,0.9780373573303223,-0.17239826917648315,-0.11147606372833252,0.035984016954898834
-0.3491586744785309,-0.5161291360855103,-0.6895837783813477,0.2250448316335678,1.766781210899353,0.5400898456573486,-0.7618765830993652,-1.2302576303482056,0.09956160187721252,-0.44047582149505615,0.7057982683181763,0.8374831080436707,0.21813656389713287,-1.0447620153427124,0.45253482460975647,-0.1897585391998291,1.7415964603424072,0.9517185091972351,0.17604175209999084,0.2051139920949936,-0.14549724757671356
-0.8474203944206238,-0.00875626876950264,-0.1160438284277916,0.8959121704101562,0.6828607320785522,0.08112611621618271,-0.3512223958969116,-1.1513593196868896,0.5184666514396667,0.09687130153179169,0.8111050128936768,0.47514402866363525,0.10931804031133652,-0.13682924211025238,0.5378119349479675,0.0655307024717331,1.784660816192627,0.9716441631317139,0.22957731783390045,0.05476957559585571,-0.014218734577298164
-1.6681722402572632,-0.048584915697574615,-1.2068284749984741,2.097025156021118,-0.22448384761810303,-0.07982528209686279,-1.0219721794128418,-1.2535674571990967,0.8275330662727356,-0.11642491817474365,1.9680724143981934,-0.3292595446109772,-0.467088907957077,-0.42876189947128296,0.48053157329559326,0.2038184106349945,1.7379871606826782,0.9746045470237732,-0.05577566847205162,0.20985564589500427,0.0547325424849987
-0.5993900895118713,0.11539521813392639,0.8369385600090027,1.0572024583816528,0.6713606715202332,-0.565665602684021,-1.2466222047805786,-0.9497720003128052,0.4406392276287079,0.3661642074584961,0.8380826115608215,-0.006260208785533905,0.1415179967880249,-0.7980756163597107,0.4696028530597687,0.06291425973176956,1.7146986722946167,0.9541748762130737,0.2418401688337326,-0.018264329060912132,-0.17529992759227753
-0.679256796836853,-0.3738456070423126,-0.7469384670257568,1.5985127687454224,-0.020041754469275475,-1.3690185546875,0.8610158562660217,-0.6102398037910461,0.18597276508808136,-0.5679425001144409,0.9637967348098755,-0.20777465403079987,-1.20370614528656,0.9719996452331543,0.41212978959083557,-0.09312881529331207,1.7792870998382568,0.9564627408981323,0.006998991593718529,-0.29034537076950073,-0.028803622350096703
